ID,loc,title,bedrom,bathroom,parking_space,price
205,,Flat,4.0,1.0,4.0,1265600.397
4428,Ekiti,Flat,1.0,,4.0,1018933.092
1922,Osun,Terrace duplex,6.0,,2.0,2166113.706
349,,Terrace duplex,3.0,7.0,5.0,2323655.001
4885,Anambra,Townhouse,3.0,2.0,3.0,1859993.419
7205,Niger,Flat,2.0,7.0,2.0,1233878.415
1359,Cross River,Bungalow,,2.0,6.0,2194502.472
10845,Edo,Bungalow,5.0,5.0,6.0,2152774.653
4508,Kadna,Terrace duplex,6.0,1.0,2.0,1950945.726
5590,Plateau,Bungalow,5.0,2.0,4.0,1675273.185
12919,Akwa Ibom,,3.0,4.0,5.0,1738698.187
8934,Jigawa,Mansion,5.0,,6.0,3415464.856
3769,,Penthouse,9.0,2.0,5.0,3814024.706
4158,Kogi,Bungalow,6.0,,1.0,1836754.845
7656,Benue,Flat,1.0,1.0,,871816.0686
641,Katsina,,4.0,,1.0,1774179.684
220,,Apartment,2.0,1.0,1.0,1108887.996
5128,Oyo,Townhouse,,7.0,2.0,1840992.027
2230,Anambra,,2.0,2.0,1.0,1344225.715
1754,Anambra,Cottage,2.0,1.0,2.0,1008065.394
11379,Cross River,Flat,4.0,7.0,,2100982.871
4023,,Penthouse,6.0,1.0,3.0,2608859.101
5015,Katsina,Apartment,2.0,3.0,6.0,1062199.464
11352,Enugu,Penthouse,8.0,1.0,3.0,3701155.998
1389,Ebonyi,Cottage,5.0,1.0,,1052253.226
3675,,Semi-detached duplex,5.0,4.0,1.0,2002741.507
2294,Anambra,Mansion,5.0,1.0,3.0,2391577.038
2470,Yobe,Bungalow,2.0,1.0,1.0,915602.6586
9287,,Semi-detached duplex,5.0,5.0,4.0,2494350.095
562,Ogun,Mansion,,2.0,4.0,5674084.542
4392,Kogi,Townhouse,5.0,1.0,4.0,1944098.841
969,Yobe,Cottage,,2.0,1.0,753945.815
853,Kogi,Cottage,4.0,2.0,2.0,954471.7071
1401,Rivers,,3.0,1.0,3.0,1709118.31
11567,Adamawa,Apartment,3.0,4.0,2.0,1186606.853
558,Katsina,,4.0,,4.0,1678088.047
1092,Kebbi,Detached duplex,,1.0,1.0,719496.2411
7741,Sokoto,Bungalow,1.0,,1.0,808145.8891
343,Osun,,3.0,1.0,1.0,1765378.527
6227,Plateau,Flat,,1.0,4.0,1454405.03
11357,Kano,,9.0,2.0,3.0,2414981.978
1881,Delta,Flat,7.0,6.0,3.0,2925020.642
2200,Kano,,4.0,1.0,2.0,1426022.52
1374,Gombe,,,1.0,4.0,3967080.914
9,Kadna,Townhouse,4.0,1.0,,1566541.374
10387,Yobe,Detached duplex,9.0,5.0,2.0,2845973.878
11635,Delta,Semi-detached duplex,9.0,2.0,3.0,3517413.093
9498,Jigawa,Penthouse,,5.0,2.0,2732532.271
442,Delta,Flat,1.0,1.0,4.0,1436562.752
9107,Edo,Bungalow,7.0,6.0,4.0,2572345.527
2706,,Townhouse,2.0,2.0,3.0,1121359.348
2007,Kano,Bungalow,5.0,1.0,4.0,1648695.428
1735,Jigawa,Terrace duplex,7.0,2.0,3.0,2020608.451
9412,Bayelsa,Terrace duplex,,7.0,,2402434.754
2044,Borno,Mansion,2.0,7.0,5.0,2527316.388
5562,Lagos,Semi-detached duplex,9.0,7.0,,4994274.085
36,,Apartment,5.0,2.0,2.0,1416167.91
8281,Kano,Penthouse,2.0,3.0,4.0,1974746.973
9240,,Flat,2.0,3.0,2.0,1108579.005
1982,Nasarawa,Apartment,,2.0,2.0,1343387.74
1717,Yobe,Semi-detached duplex,,7.0,2.0,2548663.689
965,Bayelsa,Townhouse,1.0,,2.0,1858817.59
1826,Kano,,3.0,2.0,6.0,1324444.776
2247,Lagos,Apartment,4.0,1.0,1.0,3759801.228
3468,Sokoto,Bungalow,9.0,4.0,2.0,2280093.143
848,Jigawa,Semi-detached duplex,3.0,1.0,4.0,1144650.498
3873,Akwa Ibom,Penthouse,,2.0,3.0,3415616.65
2638,Kwara,,7.0,2.0,4.0,1886849.477
12213,Kadna,Bungalow,5.0,2.0,1.0,1612811.326
10502,Edo,,6.0,1.0,4.0,2562080.047
2244,Plateau,,1.0,1.0,4.0,923667.5635
10694,Adamawa,,6.0,4.0,4.0,2276485.439
441,Kebbi,Flat,1.0,1.0,,587975.7395
836,,Bungalow,7.0,3.0,1.0,2376800.007
1700,Yobe,Mansion,,1.0,3.0,1728009.813
882,Katsina,,4.0,1.0,2.0,1793579.939
2134,Edo,Terrace duplex,,2.0,3.0,1464594.673
3628,,Bungalow,8.0,4.0,6.0,2164506.776
1773,Ebonyi,Semi-detached duplex,5.0,3.0,4.0,1686859.729
6512,Gombe,Detached duplex,2.0,1.0,4.0,1437447.494
1156,Imo,Cottage,3.0,1.0,2.0,1419129.209
636,Lagos,Terrace duplex,2.0,1.0,1.0,3771720.039
366,Borno,Penthouse,,1.0,4.0,1450502.019
2155,Edo,Detached duplex,,2.0,2.0,1880351.378
8804,Sokoto,Apartment,6.0,5.0,,1614261.469
10872,Borno,,6.0,4.0,2.0,1721133.53
774,,Apartment,5.0,1.0,4.0,1763941.343
10016,Borno,Townhouse,2.0,2.0,2.0,1163756.23
11993,Kwara,Apartment,5.0,2.0,4.0,1521282.324
1251,Osun,Bungalow,2.0,1.0,3.0,1236750.649
12962,Gombe,Mansion,1.0,1.0,4.0,2073690.932
1234,Oyo,Detached duplex,5.0,2.0,3.0,2309804.736
3749,,Mansion,9.0,1.0,6.0,4194581.415
4465,Benue,Penthouse,4.0,2.0,5.0,2233768.356
189,Bauchi,Penthouse,3.0,2.0,3.0,1714726.638
6969,Nasarawa,Mansion,4.0,6.0,5.0,3786642.621
1869,Ebonyi,Detached duplex,,5.0,1.0,2603197.132
2265,Plateau,Apartment,2.0,2.0,2.0,1032769.52
2500,,Mansion,1.0,2.0,1.0,1486220.189
1347,Osun,Mansion,,6.0,3.0,3675382.435
2419,Adamawa,Flat,1.0,,1.0,836001.0807
10988,,Detached duplex,2.0,7.0,3.0,1667249.175
525,Kano,Terrace duplex,3.0,1.0,,1404704.017
3267,Abia,Townhouse,,2.0,4.0,1624814.508
8312,Borno,Bungalow,,7.0,2.0,1621892.469
1750,Lagos,Townhouse,,2.0,2.0,2217249.649
4053,Abia,Penthouse,1.0,7.0,2.0,1477469.589
7615,Ekiti,Penthouse,,2.0,4.0,2961949.177
2441,Niger,,2.0,1.0,1.0,972031.7933
228,Delta,Detached duplex,5.0,2.0,4.0,2810567.78
6157,Rivers,,3.0,1.0,5.0,1729437.415
3983,Delta,Mansion,,7.0,6.0,3893626.516
6756,,Detached duplex,8.0,6.0,6.0,3625404.57
10325,Enugu,Terrace duplex,3.0,6.0,3.0,1874835.029
925,Anambra,Penthouse,5.0,1.0,3.0,2973250.142
742,Plateau,Flat,,2.0,3.0,927260.5186
566,Osun,Bungalow,1.0,,3.0,1171712.19
18,Kogi,Penthouse,9.0,,4.0,3504155.608
7956,Akwa Ibom,Apartment,,1.0,6.0,1856372.623
1123,,Apartment,2.0,1.0,2.0,845673.416
10101,Bauchi,Apartment,5.0,,3.0,1418565.714
479,Oyo,Townhouse,4.0,2.0,3.0,1904262.755
6592,Jigawa,Apartment,3.0,2.0,,1052994.711
10332,Ebonyi,Penthouse,2.0,6.0,5.0,1733486.555
1680,Benue,Detached duplex,9.0,1.0,,3013000.388
10037,Rivers,Flat,6.0,5.0,,2913971.163
11443,Ekiti,Penthouse,7.0,4.0,1.0,3231408.677
10794,Kebbi,Bungalow,,,1.0,1288234.762
6895,Ebonyi,Semi-detached duplex,1.0,5.0,5.0,1044109.739
5480,Nasarawa,,2.0,3.0,2.0,1361988.888
10627,Ekiti,Penthouse,9.0,,3.0,3680633.57
10208,Benue,Detached duplex,5.0,,2.0,2036917.391
4844,Kebbi,Mansion,6.0,7.0,,3660983.279
2866,Kebbi,Detached duplex,4.0,2.0,1.0,1188931.073
11346,Sokoto,Detached duplex,5.0,4.0,1.0,1925734.336
7000,Delta,Detached duplex,9.0,4.0,4.0,4277533.898
2412,,Apartment,6.0,7.0,1.0,1939940.376
5403,Imo,Bungalow,2.0,6.0,5.0,1403821.683
625,Oyo,Apartment,4.0,,1.0,1558804.526
3161,Jigawa,Penthouse,2.0,5.0,,1659342.212
10833,Cross River,Semi-detached duplex,3.0,1.0,3.0,1795401.719
9367,,Semi-detached duplex,9.0,5.0,2.0,2486992.885
6947,Cross River,Apartment,2.0,4.0,2.0,1340050.746
136,Zamfara,Terrace duplex,3.0,2.0,3.0,1249492.919
680,Kebbi,Townhouse,3.0,,3.0,955431.7394
1004,Delta,Mansion,,2.0,2.0,5477144.333
8042,,Bungalow,2.0,7.0,5.0,1581784.01
6080,,Semi-detached duplex,2.0,2.0,1.0,1295992.275
788,Nasarawa,Bungalow,,1.0,2.0,1380870.717
11436,Bauchi,Apartment,9.0,5.0,2.0,2128011.892
8322,Ondo,Bungalow,5.0,1.0,,1918073.067
11921,Kano,Detached duplex,9.0,5.0,4.0,3474500.659
35,,Bungalow,1.0,1.0,4.0,1345737.79
933,Bauchi,Detached duplex,4.0,7.0,3.0,1881235.254
518,Oyo,Cottage,1.0,1.0,4.0,1336531.533
8218,Oyo,Terrace duplex,7.0,4.0,6.0,2782743.65
3745,Nasarawa,,,7.0,,2345363.373
11646,,Mansion,9.0,2.0,5.0,4694243.682
2262,,Semi-detached duplex,2.0,,4.0,1564394.995
10424,Jigawa,,7.0,1.0,4.0,2311924.578
2359,Imo,,3.0,2.0,1.0,1342944.123
1237,Yobe,Apartment,,2.0,3.0,1187155.88
3871,,Detached duplex,4.0,5.0,1.0,2563050.655
4082,Taraba,Townhouse,5.0,2.0,2.0,1931203.358
11024,Bauchi,Flat,9.0,5.0,3.0,2325720.431
2380,,Penthouse,1.0,1.0,4.0,990109.5347
2294,Kano,Townhouse,4.0,1.0,2.0,1835068.087
4140,Ogun,Apartment,1.0,6.0,5.0,1298343.831
2507,Ekiti,Semi-detached duplex,5.0,,1.0,1827363.707
6925,Bayelsa,Detached duplex,9.0,5.0,6.0,5020767.804
9623,Ekiti,Semi-detached duplex,3.0,6.0,,1764692.376
716,Kano,Detached duplex,4.0,2.0,1.0,2014038.54
1163,Rivers,Mansion,5.0,2.0,1.0,4956750.39
30,Zamfara,Bungalow,,2.0,1.0,1275483.964
627,Bayelsa,,3.0,1.0,1.0,1830907.304
1965,Ondo,Penthouse,7.0,3.0,4.0,3581166.097
9393,,Semi-detached duplex,7.0,1.0,3.0,2180767.013
12138,Taraba,Semi-detached duplex,8.0,6.0,1.0,2518825.372
9943,Ebonyi,Flat,5.0,,2.0,1457436.994
8914,Benue,Semi-detached duplex,8.0,3.0,6.0,2530219.98
701,Akwa Ibom,Bungalow,3.0,2.0,,1746292.018
1851,Ogun,,4.0,1.0,1.0,1798619.372
3167,Borno,Apartment,2.0,1.0,3.0,877708.4227
2345,Niger,Detached duplex,,2.0,1.0,1828367.806
2297,Bayelsa,Townhouse,5.0,2.0,1.0,2887455.879
1964,Zamfara,Apartment,3.0,4.0,2.0,1069079.317
12527,Kogi,Apartment,6.0,3.0,,1766596.453
6936,Anambra,Detached duplex,4.0,7.0,2.0,2504692.664
7970,Abia,Townhouse,3.0,4.0,3.0,1444434.478
3064,Yobe,Detached duplex,1.0,4.0,,1172868.788
9332,Kwara,,7.0,5.0,6.0,2778483.581
11245,,Semi-detached duplex,9.0,6.0,2.0,3223363.945
4422,Kadna,Terrace duplex,8.0,6.0,3.0,2565671.766
2213,Gombe,,4.0,2.0,4.0,1628570.876
325,,Penthouse,2.0,1.0,2.0,1492910.703
8460,Akwa Ibom,Flat,6.0,,1.0,2434761.976
43,Delta,Semi-detached duplex,6.0,1.0,3.0,2688170.373
2462,Borno,Cottage,3.0,,1.0,1174102.66
3,Jigawa,,5.0,7.0,5.0,2447296.782
57,Abia,Terrace duplex,2.0,1.0,5.0,1093487.63
1496,,Terrace duplex,1.0,1.0,1.0,1207972.601
10121,Enugu,Penthouse,9.0,7.0,,4459106.216
427,Yobe,Penthouse,1.0,1.0,4.0,1443417.072
9442,Jigawa,Penthouse,9.0,2.0,,3160147.753
599,Kebbi,,1.0,1.0,4.0,537622.6621
1233,,Detached duplex,1.0,2.0,2.0,1333792.85
6243,Jigawa,,9.0,3.0,1.0,4108436.082
5089,Lagos,,4.0,7.0,5.0,3849711.011
6033,Kano,Penthouse,3.0,1.0,4.0,2115103.533
11111,Yobe,Flat,8.0,1.0,2.0,2009406.869
1788,Ebonyi,Mansion,4.0,2.0,2.0,1503257.335
1874,Gombe,Terrace duplex,3.0,2.0,,871341.9304
5486,Osun,Mansion,,3.0,4.0,4504722.885
3259,Rivers,Apartment,9.0,4.0,1.0,3130810.528
3646,Ogun,Townhouse,5.0,1.0,3.0,2624865.818
11934,Jigawa,Terrace duplex,5.0,2.0,3.0,1635529.03
843,Kano,,4.0,2.0,3.0,1762915.896
273,Edo,Cottage,4.0,2.0,2.0,1738971.602
1769,Rivers,Detached duplex,8.0,7.0,1.0,4322061.361
2395,Niger,Terrace duplex,2.0,2.0,2.0,1254437.349
6977,,Detached duplex,3.0,3.0,5.0,2146764.574
12652,Oyo,Bungalow,6.0,2.0,6.0,2250224.857
207,Kadna,Townhouse,3.0,1.0,1.0,1366152.084
4656,Gombe,Semi-detached duplex,9.0,,5.0,2788035.972
12056,Abia,,6.0,,4.0,1702751.123
9093,,Apartment,2.0,4.0,3.0,1145003.24
3151,Gombe,Flat,,1.0,3.0,2010994.601
9692,Ebonyi,Penthouse,3.0,6.0,3.0,1892928.9
4065,Edo,Terrace duplex,2.0,6.0,3.0,1657577.779
244,Cross River,Semi-detached duplex,4.0,,1.0,2015111.477
516,Enugu,Detached duplex,1.0,2.0,2.0,1585331.253
12815,Kano,Terrace duplex,7.0,4.0,,2437995.332
3100,Ondo,Penthouse,5.0,2.0,1.0,2878266.279
316,Zamfara,Terrace duplex,4.0,1.0,1.0,1309552.667
1504,Ebonyi,Semi-detached duplex,,,6.0,1888239.855
12235,Jigawa,Detached duplex,4.0,7.0,1.0,1831135.638
3845,Lagos,Townhouse,,3.0,1.0,2633359.388
7406,Enugu,Mansion,2.0,4.0,,3079789.089
1143,Adamawa,Penthouse,6.0,,6.0,2863068.278
8184,Kebbi,Apartment,5.0,2.0,3.0,1370599.534
102,Cross River,Mansion,4.0,2.0,1.0,2367004.939
905,Osun,Apartment,,7.0,5.0,1278500.04
4092,Plateau,Terrace duplex,,3.0,,1794234.913
10862,Borno,Detached duplex,,7.0,6.0,2164046.516
5978,,Detached duplex,1.0,4.0,5.0,1222968.404
4116,Delta,Bungalow,6.0,2.0,,2465992.906
464,Ebonyi,,5.0,2.0,3.0,1764429.691
10301,Borno,Penthouse,8.0,2.0,1.0,2804491.272
7050,Anambra,,4.0,7.0,2.0,1915140.648
4881,Ebonyi,Flat,7.0,7.0,3.0,2005677.664
5372,Gombe,Flat,6.0,5.0,2.0,1920225.169
475,Ebonyi,Flat,3.0,1.0,,1056492.836
4574,Ekiti,Bungalow,2.0,6.0,,1380398.486
8192,Anambra,Terrace duplex,,3.0,6.0,2052571.677
8901,Katsina,Detached duplex,1.0,6.0,3.0,1416614.668
3255,Yobe,Flat,3.0,5.0,6.0,1286888.268
10175,Kano,Apartment,8.0,7.0,5.0,2411934.911
669,Plateau,Mansion,3.0,5.0,6.0,3070605.471
5368,Kogi,Townhouse,6.0,2.0,,2120095.984
10335,Kadna,Penthouse,1.0,4.0,1.0,1492044.363
12629,Rivers,Mansion,9.0,2.0,,7083409.472
6233,Anambra,Bungalow,5.0,,1.0,1905177.583
9345,Enugu,Mansion,5.0,5.0,2.0,4255993.782
2003,,Bungalow,3.0,,2.0,1240342.499
1842,,Townhouse,5.0,2.0,3.0,2000535.447
1386,Gombe,Penthouse,2.0,1.0,2.0,1153164.231
2574,Ekiti,Townhouse,3.0,2.0,,1661927.502
3666,,Mansion,3.0,1.0,4.0,3969466.803
7247,,Apartment,8.0,7.0,1.0,1981334.884
867,Kebbi,Terrace duplex,1.0,1.0,3.0,618534.9943
1827,Oyo,Bungalow,2.0,1.0,2.0,1314706.311
8077,,Townhouse,7.0,4.0,1.0,2856741.264
2310,Kebbi,Cottage,5.0,,4.0,885671.1157
7202,Oyo,Penthouse,9.0,,2.0,4014087.532
1968,,Detached duplex,,2.0,2.0,1364266.084
2093,Taraba,Semi-detached duplex,2.0,1.0,3.0,1128749.209
6301,Bauchi,Flat,8.0,3.0,,2082443.403
2988,Nasarawa,Bungalow,3.0,3.0,6.0,1513693.55
7412,Osun,Townhouse,1.0,3.0,,1285796.761
2887,Kwara,Penthouse,1.0,2.0,3.0,1616081.671
8107,Ekiti,Flat,9.0,3.0,,2647285.463
2456,Cross River,Mansion,5.0,,2.0,5880038.819
8140,Benue,Mansion,,7.0,,4793418.329
12145,Kwara,Semi-detached duplex,5.0,5.0,5.0,1958408.62
2342,Imo,Bungalow,,6.0,3.0,1746109.515
540,,Apartment,8.0,5.0,3.0,2481285.13
11661,,Mansion,8.0,7.0,1.0,4546173.471
9260,Oyo,,1.0,5.0,3.0,1995855.068
12541,Ekiti,Mansion,9.0,,4.0,5283838.927
1966,Anambra,Bungalow,,1.0,4.0,1461996.886
5292,Niger,,3.0,3.0,5.0,1628479.663
4098,Ebonyi,,2.0,4.0,4.0,2288757.661
3182,,Penthouse,5.0,2.0,1.0,2283482.998
3176,Kebbi,Terrace duplex,1.0,1.0,,677254.0868
11082,Katsina,Apartment,7.0,6.0,6.0,2032922.545
4726,,Detached duplex,4.0,6.0,2.0,2029282.847
4410,Abia,Apartment,7.0,,5.0,1724552.902
6281,Kebbi,Detached duplex,3.0,4.0,5.0,1614338.885
155,Zamfara,Townhouse,4.0,2.0,2.0,1397260.602
898,Abia,Terrace duplex,4.0,7.0,5.0,1642547.064
1649,,Apartment,2.0,2.0,4.0,886288.7519
10410,Akwa Ibom,Penthouse,5.0,,3.0,3624480.808
2386,Yobe,,2.0,1.0,3.0,868247.9227
1579,Kwara,Cottage,5.0,1.0,,1713635.108
12284,Bayelsa,Apartment,8.0,4.0,,3089483.847
10938,Borno,Penthouse,9.0,3.0,2.0,3115874.822
1463,Edo,Cottage,5.0,,3.0,1975365.032
6945,Ekiti,Terrace duplex,1.0,,3.0,1309469.834
1381,Gombe,Apartment,8.0,,4.0,2182889.183
5860,,Flat,5.0,7.0,4.0,1658328.554
5839,Osun,Mansion,3.0,1.0,,2866328.101
1098,Cross River,Townhouse,5.0,,2.0,2704508.115
10401,Abia,Mansion,,6.0,1.0,4007950.947
5714,,Apartment,6.0,4.0,4.0,1757569.615
12071,Imo,Bungalow,,5.0,,1687445.858
194,Kadna,Penthouse,,3.0,4.0,2744498.379
10464,Kadna,Detached duplex,4.0,4.0,4.0,2000396.207
859,Zamfara,,1.0,2.0,1.0,1361124.589
51,Adamawa,Apartment,3.0,2.0,,1071901.893
383,Ekiti,,5.0,2.0,2.0,1619002.309
1993,Cross River,Townhouse,4.0,1.0,,2170398.662
10579,Taraba,Semi-detached duplex,9.0,5.0,3.0,2741189.578
266,Borno,Bungalow,2.0,2.0,2.0,938005.113
1874,Yobe,Bungalow,2.0,,4.0,915285.1384
2732,Zamfara,Terrace duplex,,6.0,4.0,2558818.882
9870,Gombe,Terrace duplex,,3.0,3.0,2251247.931
6596,Lagos,,8.0,6.0,4.0,3782324.441
848,Katsina,Bungalow,6.0,5.0,2.0,1920225.169
8518,Ekiti,Apartment,,1.0,2.0,859282.24
9233,Kebbi,,1.0,,2.0,771545.4396
2836,Kebbi,Terrace duplex,3.0,3.0,,1293794.285
1962,Osun,,3.0,1.0,4.0,1318037.515
2225,Abia,Terrace duplex,2.0,1.0,2.0,1040363.845
1996,Adamawa,Cottage,2.0,,1.0,1117864.525
1777,Niger,Townhouse,4.0,1.0,3.0,1601708.847
2632,Bayelsa,Mansion,1.0,,1.0,4098277.26
12344,Ebonyi,,5.0,6.0,6.0,1667355.392
1468,Imo,Detached duplex,5.0,,4.0,2348983.201
3021,Ekiti,Flat,2.0,2.0,1.0,1104629.485
7315,Borno,Semi-detached duplex,4.0,2.0,,1406388.866
3287,Rivers,Cottage,4.0,1.0,4.0,2302161.768
1253,Bayelsa,Terrace duplex,3.0,1.0,,2289113.716
2818,,Flat,1.0,2.0,3.0,1287753.351
1461,Kadna,Mansion,2.0,1.0,,1391158.858
1525,Ekiti,Bungalow,3.0,4.0,5.0,1525510.812
2341,Oyo,,,1.0,3.0,1226974.609
1339,Ebonyi,Townhouse,7.0,2.0,4.0,2195358.02
3894,Osun,Semi-detached duplex,2.0,5.0,1.0,1414928.824
744,Kebbi,Mansion,1.0,6.0,6.0,2235206.44
951,Bauchi,Bungalow,1.0,2.0,,794622.1498
1920,Imo,Bungalow,2.0,2.0,4.0,1210125.67
729,Kadna,Bungalow,,3.0,1.0,2032003.066
5131,,Bungalow,3.0,7.0,1.0,1824462.253
9915,Edo,Flat,6.0,2.0,6.0,2250224.857
3660,Enugu,Flat,,1.0,4.0,1429409.734
8859,Bauchi,Bungalow,9.0,,6.0,2270737.574
10177,Osun,Townhouse,1.0,6.0,3.0,1447227.478
2121,Abia,,3.0,2.0,4.0,1507721.705
1638,Oyo,Townhouse,3.0,,3.0,1771430.611
8633,Gombe,,4.0,3.0,2.0,1758516.385
2665,Kogi,Townhouse,2.0,,5.0,1503471.879
1630,Enugu,Detached duplex,2.0,6.0,,2027365.987
104,Adamawa,Apartment,,2.0,5.0,1539500.366
8489,Niger,Semi-detached duplex,3.0,1.0,2.0,1349519.844
1887,Bauchi,Cottage,1.0,,2.0,908923.6964
474,Yobe,Townhouse,2.0,1.0,2.0,1170519.649
1731,Benue,Townhouse,4.0,,,1771411.869
11148,Borno,,8.0,5.0,6.0,2370759.405
9476,Imo,Bungalow,,6.0,1.0,1899956.291
9505,Ondo,Penthouse,6.0,5.0,3.0,3378896.797
1210,,,,1.0,4.0,1395232.941
6412,Abia,,4.0,6.0,4.0,2145978.333
6676,,Apartment,1.0,3.0,2.0,920953.0433
207,Bauchi,Townhouse,7.0,1.0,4.0,2161096.463
1807,Niger,Bungalow,9.0,6.0,1.0,2523138.618
171,Zamfara,Semi-detached duplex,5.0,,4.0,1516604.618
3168,Lagos,,1.0,2.0,4.0,3696660.326
12837,Niger,Detached duplex,7.0,3.0,4.0,2635083.533
5958,Kebbi,Townhouse,7.0,,3.0,2343893.254
6044,Ondo,Terrace duplex,3.0,2.0,,1640074.741
188,Sokoto,Apartment,8.0,3.0,6.0,1965106.458
5453,Edo,Bungalow,5.0,3.0,5.0,2048436.747
4395,Ondo,Mansion,1.0,4.0,,2977310.302
7484,Delta,Apartment,8.0,,5.0,2879962.492
3605,Delta,Townhouse,2.0,2.0,,1868431.913
1302,Kano,Townhouse,,2.0,4.0,1988432.206
10104,Kwara,,2.0,7.0,6.0,1753134.231
9570,,Terrace duplex,3.0,1.0,5.0,1713140.153
688,,Bungalow,1.0,6.0,3.0,1171712.19
11822,,Penthouse,1.0,1.0,6.0,1328646.716
5921,Kadna,,6.0,7.0,5.0,2045336.733
2899,Kwara,Semi-detached duplex,,4.0,2.0,1077808.075
12659,Imo,Townhouse,8.0,3.0,,2884645.747
3472,Bauchi,Bungalow,3.0,2.0,4.0,1168224.446
614,Katsina,,4.0,2.0,1.0,1620857.007
844,Cross River,Townhouse,3.0,,3.0,2033398.667
391,Oyo,,2.0,1.0,1.0,1523095.563
5627,Ogun,Terrace duplex,6.0,6.0,2.0,2719791.271
6141,Nasarawa,Mansion,2.0,7.0,,3038354.983
4597,Kano,Bungalow,1.0,5.0,1.0,1089625.337
3056,Kebbi,Flat,4.0,2.0,4.0,922717.9491
5609,Abia,Mansion,6.0,,2.0,3140597.975
10469,Kadna,Townhouse,6.0,6.0,,2354797.57
1953,,,9.0,1.0,3.0,2984372.036
4212,Bayelsa,Flat,9.0,2.0,4.0,3651843.054
12132,Bayelsa,Detached duplex,6.0,,4.0,3876475.899
1810,Imo,Flat,3.0,2.0,4.0,1342070.774
606,Adamawa,Bungalow,4.0,2.0,2.0,1407164.172
2711,Gombe,Mansion,2.0,2.0,4.0,994847.6247
4522,Sokoto,,6.0,4.0,2.0,1574337.592
7727,Kwara,Detached duplex,3.0,2.0,5.0,1723617.301
4417,Ebonyi,Detached duplex,3.0,6.0,,1614564.887
10841,Kano,Detached duplex,4.0,6.0,6.0,2368895.545
3834,Lagos,Penthouse,2.0,,2.0,6100038.027
5985,Imo,Bungalow,5.0,5.0,5.0,1958408.62
6456,Benue,Apartment,3.0,1.0,6.0,1177251.284
1909,Delta,Penthouse,2.0,7.0,2.0,2785390.979
5320,Yobe,Detached duplex,6.0,1.0,1.0,2023408.398
7134,Bauchi,Terrace duplex,2.0,,3.0,1237509.445
11303,Bauchi,Townhouse,,1.0,2.0,2321466.348
5376,Kwara,Penthouse,1.0,,1.0,1644753.018
1587,,Detached duplex,2.0,2.0,4.0,1233213.316
912,Nasarawa,Detached duplex,,2.0,4.0,2243074.485
7827,Taraba,Detached duplex,4.0,1.0,5.0,1899809.542
6609,Plateau,Flat,1.0,,5.0,1090902.19
12887,Zamfara,Townhouse,7.0,3.0,3.0,2206847.025
7251,Edo,Apartment,8.0,7.0,6.0,2618125.903
2256,Bayelsa,Townhouse,5.0,1.0,,2988232.271
3744,Ondo,Semi-detached duplex,7.0,4.0,4.0,2724185.658
6674,Oyo,Penthouse,6.0,1.0,3.0,3124382.371
1728,Cross River,Townhouse,1.0,,4.0,1519943.066
10202,Kogi,Terrace duplex,6.0,3.0,,2021426.644
10663,Plateau,Apartment,7.0,,2.0,1987459.622
12648,,Bungalow,2.0,6.0,5.0,1265015.421
10596,Borno,Flat,4.0,7.0,3.0,1461717.076
8411,Plateau,,9.0,4.0,3.0,3521224.986
11273,Edo,,1.0,,2.0,2916056.755
5848,Bauchi,Bungalow,5.0,3.0,,1548691.57
7355,,Penthouse,1.0,,3.0,2381095.875
805,Niger,Apartment,4.0,1.0,4.0,1328970.335
11786,,Semi-detached duplex,2.0,3.0,3.0,1114167.839
11769,Zamfara,,2.0,7.0,,2354244.987
911,Kogi,,1.0,1.0,3.0,1055856.763
3202,Kwara,,4.0,2.0,2.0,1312357.952
1544,Plateau,Penthouse,3.0,2.0,1.0,2019447.984
306,Gombe,Semi-detached duplex,2.0,7.0,3.0,1392215.748
5462,Delta,Mansion,8.0,4.0,6.0,6474758.656
3050,Zamfara,Penthouse,3.0,3.0,6.0,1848121.783
4609,Nasarawa,Apartment,7.0,,6.0,2205435.95
6839,Cross River,Detached duplex,7.0,,6.0,3338714.989
10540,Adamawa,Penthouse,,7.0,4.0,2212885.626
2617,Oyo,Terrace duplex,5.0,,,1931848.717
399,Delta,Penthouse,4.0,2.0,,2991062.296
2123,Borno,Penthouse,7.0,3.0,,2702660.859
2907,Borno,Bungalow,4.0,,3.0,1434307.83
705,,Flat,3.0,1.0,3.0,1008955.057
4150,Yobe,Apartment,,3.0,5.0,2127868.073
782,Imo,Flat,5.0,1.0,1.0,1616399.385
8,Ekiti,,2.0,2.0,2.0,1268535.12
3608,Delta,Apartment,7.0,3.0,4.0,2544980.432
394,Anambra,Penthouse,2.0,,2.0,2156034.217
745,,Flat,4.0,1.0,1.0,1562862.172
1540,Ondo,Bungalow,2.0,3.0,,1347082.424
5649,Rivers,Terrace duplex,7.0,4.0,,3383659.459
6402,Katsina,Mansion,6.0,5.0,4.0,3907629.438
1185,,Semi-detached duplex,1.0,2.0,2.0,1124536.672
12311,,Semi-detached duplex,5.0,7.0,5.0,2425275.348
325,,Detached duplex,7.0,5.0,1.0,2635341.821
9773,Lagos,Bungalow,6.0,,2.0,3265670.774
254,Edo,,6.0,5.0,6.0,2140077.175
10352,Nasarawa,Townhouse,9.0,,,3208592.368
